20220212_182836.jpg,bicepcurls_up,619.44731,236.8888,-378.13262,645.97692,199.89824,-441.21456,654.02468,198.94717,-441.32398,662.25383,197.90323,-441.3787,638.80098,202.46917,-368.29745,638.89473,202.99029,-368.14227,638.83319,203.76999,-368.57568,712.38552,215.82586,-544.68907,681.81371,220.98139,-201.22125,649.6723,275.69008,-402.61707,634.89424,277.87667,-302.52754,770.08022,456.19194,-611.65831,727.94483,406.44155,48.72048,628.0418,690.83893,-473.82187,614.8902,640.58404,59.21853,487.54928,522.8834,-178.70874,528.30395,521.16894,-249.46199,445.43088,480.82681,-216.25872,510.44673,478.76504,-286.00628,465.32574,447.53351,-226.43929,502.85697,446.79126,-293.82514,487.56744,464.59853,-175.28063,519.31987,470.45133,-267.45352,716.28544,963.8883,-243.16976,693.88194,907.24688,243.64943,682.81461,1301.95863,57.69721,682.37648,1217.98964,575.94683,696.22574,1618.2208,337.45399,704.91912,1481.57799,817.45242,737.33187,1677.36007,352.89804,744.85763,1544.36445,843.24144,537.59672,1666.81951,217.46184,535.22032,1509.71092,813.74905
20220212_182837.jpg,bicepcurls_up,620.09057,228.96319,-363.29878,647.8158,190.99959,-425.70805,656.36213,189.78331,-425.81624,665.17732,188.47789,-425.88738,639.16762,194.3566,-348.06151,638.93462,195.09648,-347.93025,638.53422,196.1061,-348.45828,718.19751,204.89385,-536.08196,683.502,212.22116,-169.47047,652.80608,267.09584,-393.10248,636.89446,270.10251,-286.19203,792.91765,447.75472,-613.32262,716.35527,399.42499,59.82408,626.52448,673.91836,-491.89761,589.05597,629.55858,21.64139,486.37012,504.64977,-206.38186,517.0356,500.29635,-334.867,443.30019,459.6674,-246.22595,500.9124,453.2778,-370.64047,467.34768,428.01043,-252.05392,498.73499,420.32189,-374.49518,488.71823,447.0027,-201.65189,515.9008,446.55653,-352.23132,728.20544,959.56959,-243.07247,685.6455,902.9848,243.14428,698.43149,1302.77849,75.6695,679.90791,1222.34282,563.07116,702.85063,1611.27754,338.19468,702.66255,1484.00685,805.80632,743.19334,1665.55422,351.01886,740.67111,1543.90223,829.49086,548.07618,1677.72888,193.26572,541.55803,1526.0874,778.70736
20220212_182838.jpg,bicepcurls_up,613.49648,230.9868,-366.50933,639.28765,193.65089,-437.67127,646.93041,192.63888,-437.7929,654.8106,191.52105,-437.94381,633.8045,196.37028,-357.27077,634.83543,196.96789,-357.15215,635.67919,197.82154,-357.63061,707.30418,208.24932,-570.84493,681.71582,214.20761,-194.47358,644.14867,269.15059,-402.30725,631.87805,271.88308,-292.65792,781.03024,454.90616,-652.09789,715.05557,390.96547,51.89903,624.84371,685.90741,-506.84981,584.78505,615.88134,17.57106,484.35112,508.10023,-199.44056,505.70758,494.44092,-360.41629,441.48219,462.42514,-242.55774,491.14463,451.21132,-404.44038,466.8853,430.08882,-252.20457,489.48906,419.88159,-410.77174,487.99411,447.63148,-196.02133,505.65191,444.4937,-379.41562,716.89421,955.07199,-255.04273,681.90134,891.78331,255.1753,683.14233,1292.22261,60.27361,677.18661,1199.25989,624.44744,694.20811,1599.20035,314.73251,709.2125,1455.39458,903.63787,732.56617,1655.25017,324.70834,744.40653,1514.42656,932.32877,537.41146,1651.35387,163.06394,553.62916,1487.343,895.06304
20220212_182843.jpg,bicepcurls_up,524.91058,289.46992,-690.09724,565.33265,247.87624,-690.1721,583.77107,246.533,-690.1086,602.53579,244.98872,-690.17766,527.3954,251.47395,-628.74556,515.15662,252.00529,-628.49339,502.68066,252.83598,-628.82112,663.41309,266.44988,-548.42004,533.45091,271.60032,-248.64133,577.80162,331.20662,-636.29766,523.82029,333.89366,-548.98352,780.1877,503.07214,-529.65623,528.57595,479.93616,52.97169,731.79192,811.51325,-681.11065,456.98,742.37447,-53.13339,597.18809,610.53153,-996.67019,340.68958,630.03296,-646.46978,544.34217,576.52859,-1087.67088,314.22887,601.15554,-736.15604,576.40454,524.1358,-1099.98498,312.01504,554.38831,-744.7791,590.36405,536.69993,-1000.1049,339.88492,569.05144,-669.55701,715.76736,1012.02264,-188.29102,575.14605,991.89945,188.03665,762.88966,1351.28015,113.53211,586.94704,1307.7318,529.0616,794.36522,1639.29939,572.42297,628.98958,1562.00259,1038.50316,829.56409,1677.33432,604.11103,674.37353,1610.83741,1078.2158,695.66002,1777.19487,360.47262,493.9969,1666.87029,906.49592
20220212_182844(0).jpg,bicepcurls_up,480.76053,259.58474,-617.24873,517.10985,221.10256,-620.90111,533.79585,219.72578,-620.82452,550.78963,218.16108,-620.93914,483.18363,224.61552,-564.2992,472.2369,225.19463,-564.14897,461.07233,226.05308,-564.43226,606.71745,236.96142,-503.74717,490.12737,242.67805,-226.5237,529.14843,297.44566,-572.05298,480.84094,300.42299,-491.10226,720.07962,451.26316,-478.12462,486.97635,438.81214,38.86228,688.09601,723.8703,-604.04613,423.58361,680.87426,-40.44224,558.55413,549.28032,-884.30128,311.14872,571.22411,-562.5064,511.08656,518.09857,-970.83263,285.72208,541.70955,-645.30257,533.67169,472.69417,-979.59331,282.39265,499.24154,-656.69649,545.83819,484.69966,-888.54521,308.48721,513.98008,-585.69573,665.8274,922.33646,-170.38438,536.73968,906.39456,170.0909,706.2363,1237.24304,108.65215,545.22478,1194.03186,483.88234,728.79832,1501.038,533.71809,582.22944,1424.74024,947.94607,759.18579,1534.51374,564.0678,623.75679,1468.68834,984.70255,637.39576,1632.1475,349.9855,457.47543,1523.46461,834.02981
20220212_182844.jpg,bicepcurls_up,477.23324,262.1493,-637.69372,514.25495,223.89551,-640.35408,531.14318,222.51689,-640.26147,548.32892,220.94201,-640.33589,480.01422,227.71669,-582.2159,469.02582,228.47536,-582.05894,457.8173,229.51391,-582.41182,605.50403,240.54387,-522.48308,488.00295,247.19986,-239.02956,526.74235,300.74104,-592.87037,478.01246,304.01507,-510.03523,721.29754,459.93373,-491.83759,485.31729,443.81548,21.21288,682.2628,736.3695,-614.47333,419.03201,689.69598,-74.63622,546.96979,552.8109,-895.39055,307.84925,582.39876,-617.79783,496.10152,520.03634,-982.36782,283.15867,553.04747,-704.06974,520.37763,473.1899,-991.38091,282.03881,511.49588,-713.67128,533.64131,485.81747,-898.54748,309.59909,525.94839,-640.04277,666.91438,928.62476,-168.91456,535.47962,910.68859,168.63497,704.97393,1240.89607,126.1874,541.66405,1202.85041,479.40429,725.05455,1501.95203,585.94596,579.12074,1436.65752,958.13438,754.9207,1535.25181,619.21576,621.20857,1480.47951,995.47558,632.13164,1634.55997,400.53235,453.18224,1539.23612,838.26774
20220212_182848.jpg,bicepcurls_up,551.4701,291.0638,-586.01391,576.29524,255.48987,-551.20153,591.30705,254.99975,-551.05266,606.5531,254.31151,-551.02082,538.59558,256.79431,-543.54704,524.66484,256.62498,-543.40132,510.66027,256.66041,-543.55152,635.11525,273.67377,-301.97877,504.85503,274.48676,-248.82589,584.89837,325.89517,-496.05087,531.98494,326.58065,-480.40988,714.86688,461.23947,-193.29978,449.00476,455.89728,-8.89173,731.75074,720.771,-450.20092,421.7075,695.79223,-239.91664,723.60186,552.72011,-960.41431,379.88106,566.26972,-786.86257,703.87128,515.78792,-1039.33482,375.24892,533.26427,-879.50279,728.39945,468.06986,-1045.589,367.68945,491.36672,-865.91759,721.3587,482.93871,-964.36287,386.29478,504.86783,-793.75111,648.41522,903.67154,-48.83438,495.54066,899.01004,49.06671,671.01131,1209.42949,62.52531,496.20611,1192.4122,193.00105,695.04548,1449.30611,473.1409,513.34148,1433.40487,662.64988,696.79012,1470.68368,498.48269,532.90556,1459.5664,689.35221,687.71646,1588.28008,229.58084,476.41428,1565.36662,441.08277
20220212_182849.jpg,bicepcurls_up,580.01173,294.43595,-560.52839,604.32454,259.64282,-523.9237,618.99305,259.16633,-523.80346,633.89317,258.49557,-523.76752,567.37543,261.07389,-516.07665,553.81651,261.06264,-515.95244,540.16747,261.24943,-516.14208,662.04615,278.62283,-277.52139,535.00184,280.01135,-222.1252,613.09013,329.4038,-472.16932,561.04778,330.35953,-455.91747,742.50558,470.04043,-175.97791,477.58104,462.35849,13.93787,760.62549,730.43895,-431.65951,447.58236,699.98022,-214.96049,753.80552,560.1121,-924.512,407.40259,570.08838,-759.65073,735.06934,522.14203,-1001.97415,402.35401,536.70923,-856.53647,759.73376,475.03667,-1008.08754,396.14016,496.14782,-840.67712,752.84598,490.00918,-928.37056,414.29156,510.0084,-766.46981,675.27384,913.44204,-52.19482,522.59565,908.97985,52.37839,698.42759,1220.94375,38.89108,524.37933,1207.96452,189.86227,722.60185,1465.94557,445.59515,539.04131,1451.03263,660.80886,726.02127,1487.05112,470.26076,556.56214,1477.22566,687.65221,707.38454,1605.08974,196.50818,507.60772,1580.7371,434.81509
20220212_182850.jpg,bicepcurls_up,586.16596,304.38378,-576.44148,612.06818,269.53296,-540.25231,627.02633,269.34676,-540.11158,642.19723,268.97064,-540.08378,574.48064,269.93693,-532.25367,560.7942,269.47246,-532.14928,547.03081,269.21876,-532.31818,671.06076,288.60256,-284.57537,542.04988,286.50346,-235.25096,619.23119,339.03075,-484.25347,566.55406,338.69243,-469.72291,747.71494,472.76168,-174.09193,486.9563,466.33752,3.0629,776.21454,726.04801,-420.32394,463.26562,699.16396,-227.80144,768.91928,560.4174,-903.8638,419.20103,569.55247,-773.72435,751.29898,522.10729,-977.80749,413.08587,536.0725,-874.15457,772.50362,476.79376,-982.84175,405.49449,495.81805,-858.94917,765.50877,492.56962,-907.60323,423.38522,509.92657,-781.66722,688.12377,914.90072,-41.3984,536.16858,911.69362,41.57851,713.47654,1225.90278,50.18218,536.35676,1209.64648,136.72789,735.27578,1467.42977,454.78327,549.77588,1450.42295,583.86248,736.40546,1487.5944,480.07287,564.90388,1473.91981,607.91767,725.7943,1607.80481,211.84876,531.3296,1583.30321,348.34083
20220212_182900.jpg,bicepcurls_up,706.03333,228.76745,-613.60134,708.81775,198.22023,-547.33345,719.13107,198.99992,-547.24195,729.63956,199.68346,-547.44343,676.47169,196.18814,-606.17781,661.02853,195.29551,-606.06691,645.78752,194.65992,-606.45257,711.20383,222.54732,-202.57224,604.89313,217.18174,-465.53937,714.79823,268.98602,-482.24859,668.27158,266.84462,-556.95445,656.99044,416.86425,179.9617,572.41542,420.01265,-597.07452,737.07407,603.10156,346.87545,693.75327,660.1497,-728.45076,853.60485,486.00292,266.44839,840.53968,523.25965,-734.9846,883.63615,441.82031,270.53933,885.13129,492.14459,-802.28631,901.23297,417.2366,227.39419,866.76256,453.58448,-789.28066,884.39797,438.82556,241.42565,852.27416,470.09031,-724.13995,644.97635,869.34167,253.96161,603.14594,894.59633,-253.55256,669.66083,1141.9178,548.7395,619.77086,1215.03531,-24.70039,628.09786,1379.70802,990.0536,584.71833,1492.47458,278.43682,586.34868,1426.58866,1029.0414,535.88917,1541.9203,299.35728,763.72431,1453.46935,964.19545,741.35423,1578.65548,110.94886
